    customer_id,tenure_months,monthly_charges,usage_drop_pct,support_tickets,days_since_last_purchase,contract_type,payment_method,churn
    CUST-12155,4,21.55,0.34,1,95,Month-to-Month,Bank Transfer,1
    CUST-12156,60,84.81,0.53,2,44,One-Year,Credit Card,0
    CUST-12157,57,65.5,0.35,4,83,One-Year,Credit Card,1
    CUST-12158,45,95.44,0.13,3,106,One-Year,Bank Transfer,1
    CUST-12159,20,49.31,0.44,5,118,Month-to-Month,Credit Card,1
    CUST-12160,17,28.44,0.29,3,98,Two-Year,Electronic Check,1
    CUST-12161,71,101.37,0.78,5,47,Month-to-Month,Bank Transfer,1
    CUST-12162,4,74.19,0.7,5,113,Month-to-Month,Electronic Check,1
    CUST-12163,14,100.92,0.17,1,70,Month-to-Month,Electronic Check,1
    CUST-12164,3,47.37,0.14,0,60,Two-Year,Bank Transfer,1
    CUST-12165,58,64.04,0.31,1,35,Month-to-Month,Electronic Check,0
    CUST-12166,55,93.02,0.37,2,75,Two-Year,Electronic Check,1
    CUST-12167,4,97.1,0.84,4,60,Month-to-Month,Electronic Check,1
    CUST-12168,24,68.4,0.27,2,37,Month-to-Month,Electronic Check,1
    CUST-12169,34,56.41,0.78,3,22,One-Year,Electronic Check,1
    CUST-12170,30,55.58,0.45,3,13,Two-Year,Bank Transfer,0
    CUST-12171,19,42.71,0.8,0,16,One-Year,Bank Transfer,1
    CUST-12172,31,62.3,0.63,2,90,Month-to-Month,Electronic Check,1
    CUST-12173,60,45.93,0.64,2,86,Two-Year,Electronic Check,1
    CUST-12174,60,102.4,0.47,0,60,Month-to-Month,Electronic Check,1
    CUST-12175,19,93.98,0.76,2,42,Month-to-Month,Electronic Check,1
    CUST-12176,49,69.74,0.23,1,13,Month-to-Month,Bank Transfer,0
    CUST-12177,63,62.36,0.82,1,87,Month-to-Month,Bank Transfer,1
    CUST-12178,22,50.89,0.57,1,63,One-Year,Electronic Check,1
    CUST-12179,24,89.61,0.39,1,32,One-Year,Electronic Check,0
    CUST-12180,30,139.46,0.88,2,23,Two-Year,Bank Transfer,1
    CUST-12181,58,109.14,0.78,1,43,One-Year,Electronic Check,1
    CUST-12182,31,116.77,0.69,1,32,Month-to-Month,Electronic Check,1
    CUST-12183,64,128.47,0.25,0,112,One-Year,Electronic Check,0
    CUST-12184,19,65.71,0.88,0,102,Month-to-Month,Credit Card,1
    CUST-12185,48,28.17,0.67,1,28,Month-to-Month,Electronic Check,1
    CUST-12186,45,100.93,0.54,4,33,Month-to-Month,Electronic Check,1
    CUST-12187,55,44.53,0.83,4,104,Month-to-Month,Bank Transfer,1
    CUST-12188,55,93.98,0.15,3,26,Month-to-Month,Electronic Check,1
    CUST-12189,18,116.14,0.13,4,94,One-Year,Electronic Check,1
    CUST-12190,63,121.87,0.51,2,116,Month-to-Month,Electronic Check,1
    CUST-12191,47,59.24,0.05,0,81,One-Year,Credit Card,0
    CUST-12192,57,86.62,0.6,2,42,Two-Year,Bank Transfer,1
    CUST-12193,45,100.73,0.22,0,29,Month-to-Month,Electronic Check,0
    CUST-12194,33,126.53,0.11,2,2,One-Year,Electronic Check,0
    CUST-12195,17,118.98,0.37,2,115,Month-to-Month,Bank Transfer,1
    CUST-12196,70,148.44,0.42,1,102,Month-to-Month,Credit Card,1
    CUST-12197,4,21.05,0.15,3,34,One-Year,Credit Card,1
    CUST-12198,20,76.87,0.04,3,114,Month-to-Month,Credit Card,1
    CUST-12199,47,53.29,0.37,3,110,Month-to-Month,Credit Card,1
    CUST-12200,15,35.59,0.68,1,38,Month-to-Month,Electronic Check,1
    CUST-12201,70,138.5,0.79,3,12,Two-Year,Electronic Check,0
    CUST-12202,47,149.74,0.09,2,52,Month-to-Month,Electronic Check,1
    CUST-12203,9,43.48,0.47,1,21,Month-to-Month,Credit Card,1
    CUST-12204,16,25.0,0.24,2,91,Two-Year,Electronic Check,1
    CUST-12205,69,55.76,0.34,2,40,Month-to-Month,Bank Transfer,1
    CUST-12206,61,128.53,0.84,3,67,Month-to-Month,Bank Transfer,1
    CUST-12207,10,58.21,0.32,2,101,Month-to-Month,Bank Transfer,1
    CUST-12208,50,27.4,0.33,2,49,Month-to-Month,Credit Card,1
    CUST-12209,3,26.82,0.19,2,26,One-Year,Electronic Check,1
    CUST-12210,70,75.56,0.86,0,52,One-Year,Electronic Check,0
    CUST-12211,51,141.14,0.41,1,62,Month-to-Month,Credit Card,1
    CUST-12212,19,57.17,0.51,1,69,Month-to-Month,Bank Transfer,1
    CUST-12213,42,75.53,0.41,0,110,Month-to-Month,Credit Card,1
    CUST-12214,35,33.25,0.23,2,61,One-Year,Bank Transfer,0
    CUST-12215,46,84.16,0.73,1,84,Two-Year,Credit Card,1
    CUST-12216,26,110.55,0.03,5,46,One-Year,Credit Card,1
    CUST-12217,69,55.25,0.62,2,105,Month-to-Month,Electronic Check,1
    CUST-12218,64,58.57,0.53,3,72,Month-to-Month,Bank Transfer,1
    CUST-12219,37,129.46,0.13,3,107,Month-to-Month,Electronic Check,1
    CUST-12220,49,21.35,0.15,2,92,Two-Year,Credit Card,0
    CUST-12221,21,102.74,0.59,1,29,Month-to-Month,Bank Transfer,1
    CUST-12222,64,71.21,0.28,2,50,Two-Year,Electronic Check,0
    CUST-12223,5,58.79,0.24,0,105,Month-to-Month,Credit Card,1
    CUST-12224,70,105.49,0.05,1,2,Month-to-Month,Bank Transfer,0
    CUST-12225,4,128.51,0.69,2,64,Two-Year,Electronic Check,1
    CUST-12226,39,92.59,0.79,1,118,Month-to-Month,Credit Card,1
    CUST-12227,35,24.04,0.74,3,66,Month-to-Month,Credit Card,1
    CUST-12228,1,79.98,0.42,2,102,Month-to-Month,Credit Card,1
    CUST-12229,24,80.16,0.48,2,102,Month-to-Month,Electronic Check,1
    CUST-12230,57,90.69,0.22,5,43,One-Year,Electronic Check,1
    CUST-12231,70,107.22,0.16,1,87,Two-Year,Electronic Check,0
    CUST-12232,41,22.51,0.74,4,10,One-Year,Credit Card,1
    CUST-12233,54,85.26,0.72,0,109,Month-to-Month,Credit Card,1
    CUST-12234,46,96.48,0.7,2,53,One-Year,Electronic Check,1
    CUST-12235,60,64.64,0.42,1,92,Month-to-Month,Bank Transfer,1
    CUST-12236,60,106.89,0.78,1,83,One-Year,Electronic Check,1
    CUST-12237,57,49.66,0.83,2,28,Month-to-Month,Bank Transfer,1
    CUST-12238,31,61.26,0.3,1,95,Month-to-Month,Credit Card,1
    CUST-12239,24,145.16,0.2,0,2,One-Year,Credit Card,0
    CUST-12240,36,65.25,0.42,4,29,Month-to-Month,Bank Transfer,1
    CUST-12241,30,65.05,0.16,1,52,Month-to-Month,Electronic Check,1
    CUST-12242,24,97.44,0.8,5,14,Two-Year,Credit Card,1
    CUST-12243,30,146.23,0.3,1,28,Month-to-Month,Bank Transfer,0
    CUST-12244,7,147.8,0.52,4,1,Month-to-Month,Credit Card,1
    CUST-12245,35,95.36,0.54,0,59,One-Year,Electronic Check,0
    CUST-12246,55,20.14,0.46,1,44,One-Year,Electronic Check,0
    CUST-12247,14,137.09,0.14,4,114,Month-to-Month,Bank Transfer,1
    CUST-12248,10,94.13,0.89,1,80,Month-to-Month,Bank Transfer,1
    CUST-12249,16,67.58,0.16,2,101,One-Year,Electronic Check,1
    CUST-12250,54,127.8,0.68,1,85,Month-to-Month,Bank Transfer,1
    CUST-12251,70,71.98,0.71,1,115,One-Year,Electronic Check,1
    CUST-12252,44,24.43,0.13,3,78,Month-to-Month,Credit Card,1
    CUST-12253,45,126.74,0.84,2,43,Month-to-Month,Bank Transfer,1
    CUST-12254,56,90.96,0.44,1,17,One-Year,Credit Card,0
    CUST-12255,57,63.96,0.57,2,54,Month-to-Month,Electronic Check,1
    CUST-12256,21,52.62,0.58,1,15,Month-to-Month,Bank Transfer,1
    CUST-12257,68,97.19,0.45,3,48,Month-to-Month,Credit Card,1
    CUST-12258,50,47.05,0.13,0,95,Month-to-Month,Bank Transfer,1
    CUST-12259,33,62.1,0.68,0,46,Month-to-Month,Credit Card,1
    CUST-12260,7,102.75,0.52,2,49,Month-to-Month,Electronic Check,1
    CUST-12261,70,134.6,0.11,1,36,Month-to-Month,Credit Card,0
    CUST-12262,15,89.28,0.63,0,14,Two-Year,Electronic Check,0
    CUST-12263,32,118.68,0.63,2,100,One-Year,Bank Transfer,1
    CUST-12264,20,119.2,0.49,1,91,Two-Year,Bank Transfer,1
    CUST-12265,15,106.37,0.08,1,3,Month-to-Month,Bank Transfer,1
    CUST-12266,48,51.96,0.32,0,100,One-Year,Bank Transfer,1
    CUST-12267,71,132.68,0.05,1,118,Month-to-Month,Electronic Check,0
    CUST-12268,21,76.72,0.43,1,6,Month-to-Month,Bank Transfer,1
    CUST-12269,42,25.75,0.82,1,91,Month-to-Month,Electronic Check,1
    CUST-12270,26,51.8,0.0,0,22,One-Year,Credit Card,0
    CUST-12271,14,119.52,0.24,3,22,Month-to-Month,Credit Card,1
    CUST-12272,57,28.99,0.72,5,36,Month-to-Month,Bank Transfer,1
    CUST-12273,37,39.16,0.01,1,96,Month-to-Month,Electronic Check,1
    CUST-12274,58,110.25,0.01,1,91,Month-to-Month,Credit Card,0
    CUST-12275,21,136.04,0.55,1,71,Month-to-Month,Electronic Check,1
    CUST-12276,69,102.39,0.71,1,103,Month-to-Month,Credit Card,1
    CUST-12277,3,48.9,0.7,4,50,One-Year,Bank Transfer,1
    CUST-12278,37,26.94,0.7,1,76,One-Year,Credit Card,1
    CUST-12279,49,99.97,0.32,1,80,Month-to-Month,Bank Transfer,1
    CUST-12280,19,26.16,0.79,1,102,Month-to-Month,Bank Transfer,1
    CUST-12281,12,99.65,0.01,3,69,Month-to-Month,Credit Card,1
    CUST-12282,61,49.33,0.28,4,106,Month-to-Month,Bank Transfer,1
    CUST-12283,41,137.61,0.3,2,113,One-Year,Electronic Check,1
    CUST-12284,33,81.76,0.15,4,35,Month-to-Month,Electronic Check,1
    CUST-12285,50,49.11,0.3,4,9,Two-Year,Electronic Check,0
    CUST-12286,68,130.91,0.53,3,29,Month-to-Month,Credit Card,1
    CUST-12287,71,53.02,0.47,3,27,One-Year,Credit Card,0
    CUST-12288,33,59.86,0.29,2,57,Two-Year,Credit Card,0
    CUST-12289,24,128.46,0.67,4,96,Two-Year,Electronic Check,1
    CUST-12290,61,60.14,0.64,1,74,Month-to-Month,Electronic Check,1
    CUST-12291,61,73.32,0.25,1,89,Month-to-Month,Credit Card,1
    CUST-12292,28,65.2,0.29,0,59,One-Year,Bank Transfer,0
    CUST-12293,58,35.13,0.26,2,42,Month-to-Month,Bank Transfer,0
    CUST-12294,43,25.06,0.12,1,53,One-Year,Credit Card,0
    CUST-12295,41,114.19,0.68,0,38,One-Year,Bank Transfer,1
    CUST-12296,39,103.87,0.04,1,89,One-Year,Bank Transfer,0
    CUST-12297,49,56.71,0.14,1,4,Month-to-Month,Credit Card,0
    CUST-12298,17,58.43,0.09,1,107,One-Year,Credit Card,1
    CUST-12299,70,142.85,0.74,0,52,Month-to-Month,Credit Card,1
    CUST-12300,70,148.4,0.04,3,105,One-Year,Credit Card,0
    CUST-12301,65,81.55,0.6,3,44,Month-to-Month,Bank Transfer,1
    CUST-12302,5,124.32,0.04,2,23,Month-to-Month,Credit Card,1
    CUST-12303,2,115.77,0.71,0,118,Two-Year,Credit Card,1
    CUST-12304,22,58.65,0.82,4,74,One-Year,Credit Card,1
    CUST-12305,57,27.61,0.44,2,70,Month-to-Month,Electronic Check,1
    CUST-12306,66,38.53,0.72,1,77,Month-to-Month,Electronic Check,1
    CUST-12307,16,128.98,0.64,2,95,Month-to-Month,Bank Transfer,1
    CUST-12308,51,115.06,0.72,2,69,Month-to-Month,Credit Card,1
    CUST-12309,39,106.36,0.69,2,60,Month-to-Month,Credit Card,1
    CUST-12310,40,36.98,0.18,1,4,One-Year,Credit Card,0
    CUST-12311,38,103.19,0.45,0,3,One-Year,Electronic Check,0
    CUST-12312,60,120.38,0.86,1,94,Two-Year,Credit Card,1
    CUST-12313,59,131.88,0.31,0,23,Month-to-Month,Electronic Check,0
    CUST-12314,10,21.72,0.87,2,37,Two-Year,Credit Card,1
    CUST-12315,64,108.98,0.52,1,18,Month-to-Month,Credit Card,1
    CUST-12316,63,22.48,0.42,2,99,One-Year,Electronic Check,1
    CUST-12317,49,111.89,0.59,0,5,Two-Year,Credit Card,0
    CUST-12318,64,102.63,0.73,2,41,One-Year,Electronic Check,1
    CUST-12319,32,39.29,0.35,5,92,Month-to-Month,Bank Transfer,1
    CUST-12320,7,119.6,0.03,3,38,Month-to-Month,Electronic Check,1
    CUST-12321,21,28.89,0.64,3,47,Two-Year,Bank Transfer,1
    CUST-12322,20,127.43,0.86,0,82,Two-Year,Credit Card,1
    CUST-12323,26,54.05,0.56,4,72,Month-to-Month,Electronic Check,1
    CUST-12324,68,109.55,0.17,1,12,One-Year,Bank Transfer,0
    CUST-12325,15,140.08,0.22,1,30,Two-Year,Credit Card,0
    CUST-12326,14,64.18,0.82,0,86,Month-to-Month,Electronic Check,1
    CUST-12327,27,85.38,0.01,1,6,Month-to-Month,Credit Card,0
    CUST-12328,40,80.21,0.49,4,61,Two-Year,Bank Transfer,1
    CUST-12329,58,40.49,0.14,3,94,Month-to-Month,Electronic Check,1
    CUST-12330,28,96.74,0.25,2,72,One-Year,Credit Card,1
    CUST-12331,26,116.59,0.28,0,119,One-Year,Credit Card,1
    CUST-12332,63,139.19,0.2,0,64,Month-to-Month,Bank Transfer,1
    CUST-12333,66,130.6,0.71,0,111,Two-Year,Electronic Check,1
    CUST-12334,25,86.3,0.3,1,112,Month-to-Month,Electronic Check,1
    CUST-12335,3,113.47,0.31,1,93,Month-to-Month,Credit Card,1
    CUST-12336,44,124.1,0.41,2,95,One-Year,Bank Transfer,1
    CUST-12337,42,84.15,0.81,3,69,Month-to-Month,Credit Card,1
    CUST-12338,6,35.01,0.62,7,11,Month-to-Month,Credit Card,1
    CUST-12339,39,76.93,0.06,3,62,Month-to-Month,Electronic Check,1
    CUST-12340,52,129.52,0.04,2,17,Month-to-Month,Credit Card,0
    CUST-12341,23,97.56,0.51,0,77,Month-to-Month,Electronic Check,1
    CUST-12342,50,114.18,0.8,2,20,Month-to-Month,Electronic Check,1
    CUST-12343,43,44.08,0.29,3,95,Two-Year,Electronic Check,1
    CUST-12344,19,145.36,0.22,3,26,Month-to-Month,Credit Card,0
    CUST-12345,69,72.53,0.67,2,92,Month-to-Month,Electronic Check,1
    CUST-12346,51,104.97,0.54,2,59,One-Year,Electronic Check,1
    CUST-12347,11,22.45,0.51,2,25,Month-to-Month,Electronic Check,1
    CUST-12348,12,36.55,0.13,1,112,One-Year,Bank Transfer,1
    CUST-12349,8,121.66,0.16,1,18,One-Year,Bank Transfer,0
    CUST-12350,24,145.84,0.25,3,109,Month-to-Month,Electronic Check,1
    CUST-12351,41,61.61,0.19,2,96,Month-to-Month,Credit Card,1
    CUST-12352,36,24.83,0.87,2,29,Month-to-Month,Credit Card,1
    CUST-12353,55,66.91,0.02,2,67,Two-Year,Bank Transfer,0
    CUST-12354,9,22.27,0.56,1,35,One-Year,Bank Transfer,1
    CUST-12355,47,45.01,0.47,2,102,Month-to-Month,Credit Card,1
    CUST-12356,15,117.82,0.29,1,15,Month-to-Month,Electronic Check,1
    CUST-12357,48,141.82,0.8,2,51,One-Year,Bank Transfer,1
    CUST-12358,42,31.37,0.6,3,3,Month-to-Month,Electronic Check,1
    CUST-12359,60,92.53,0.9,4,21,Month-to-Month,Bank Transfer,1
    CUST-12360,70,53.0,0.15,4,61,Month-to-Month,Credit Card,1
    CUST-12361,12,38.08,0.08,2,3,One-Year,Bank Transfer,0
    CUST-12362,2,48.47,0.13,1,53,Two-Year,Bank Transfer,0
    CUST-12363,7,95.11,0.24,4,35,Month-to-Month,Bank Transfer,1
    CUST-12364,3,28.47,0.38,0,50,Month-to-Month,Electronic Check,1
    CUST-12365,3,76.45,0.78,1,8,Month-to-Month,Credit Card,1
    CUST-12366,27,37.58,0.26,3,48,Month-to-Month,Bank Transfer,1
    CUST-12367,40,55.45,0.82,3,3,Month-to-Month,Electronic Check,1
    CUST-12368,33,44.8,0.42,2,54,Month-to-Month,Credit Card,1
    CUST-12369,1,134.79,0.58,3,75,Month-to-Month,Electronic Check,1
    CUST-12370,8,112.04,0.24,2,112,Month-to-Month,Credit Card,1
    CUST-12371,32,132.9,0.14,2,2,Month-to-Month,Electronic Check,0
    CUST-12372,48,69.85,0.78,1,33,One-Year,Credit Card,1
    CUST-12373,4,60.74,0.1,3,72,One-Year,Electronic Check,1
    CUST-12374,70,69.48,0.7,3,12,Two-Year,Bank Transfer,0
    CUST-12375,19,22.41,0.52,2,19,Month-to-Month,Credit Card,1
    CUST-12376,32,114.21,0.78,0,18,Month-to-Month,Electronic Check,1
    CUST-12377,9,65.47,0.65,1,50,Month-to-Month,Bank Transfer,1
    CUST-12378,12,60.73,0.25,1,85,One-Year,Bank Transfer,1
    CUST-12379,11,97.76,0.52,3,22,Month-to-Month,Credit Card,1
    CUST-12380,46,76.71,0.01,1,107,Month-to-Month,Electronic Check,1
    CUST-12381,16,147.51,0.43,3,30,Month-to-Month,Bank Transfer,1
    CUST-12382,1,66.31,0.08,1,82,Two-Year,Bank Transfer,0
    CUST-12383,63,99.81,0.39,2,6,Two-Year,Credit Card,0
    CUST-12384,21,60.51,0.1,1,1,One-Year,Bank Transfer,0
    CUST-12385,30,148.78,0.86,4,9,Month-to-Month,Electronic Check,1
    CUST-12386,13,77.86,0.47,0,52,One-Year,Bank Transfer,1
    CUST-12387,34,102.44,0.82,1,80,One-Year,Bank Transfer,1
    CUST-12388,4,36.47,0.02,4,29,One-Year,Credit Card,0
    CUST-12389,28,115.29,0.57,1,62,Two-Year,Bank Transfer,1
    CUST-12390,59,55.0,0.28,3,29,Month-to-Month,Bank Transfer,0
    CUST-12391,27,78.32,0.39,1,5,Two-Year,Electronic Check,0
    CUST-12392,69,134.81,0.79,0,83,Two-Year,Credit Card,0
    CUST-12393,25,146.17,0.88,4,22,Month-to-Month,Credit Card,1
    CUST-12394,3,75.19,0.22,2,49,One-Year,Credit Card,1
    CUST-12395,68,128.52,0.85,3,119,Month-to-Month,Credit Card,1
    CUST-12396,25,26.94,0.62,1,8,One-Year,Credit Card,1
    CUST-12397,20,130.18,0.86,2,115,Month-to-Month,Credit Card,1
    CUST-12398,34,101.84,0.51,2,82,Month-to-Month,Credit Card,1
    CUST-12399,26,83.53,0.86,1,108,Month-to-Month,Bank Transfer,1
    CUST-12400,5,135.7,0.8,1,112,One-Year,Electronic Check,1
    CUST-12401,61,129.89,0.12,0,78,Two-Year,Credit Card,0
    CUST-12402,9,58.6,0.28,4,68,Month-to-Month,Bank Transfer,1
    CUST-12403,50,122.89,0.22,2,40,Month-to-Month,Bank Transfer,1
    CUST-12404,6,32.93,0.51,1,91,Two-Year,Electronic Check,1
    CUST-12405,60,126.96,0.72,2,24,Month-to-Month,Credit Card,1
    CUST-12406,44,107.81,0.68,2,94,Two-Year,Credit Card,1
    CUST-12407,11,31.42,0.65,0,76,One-Year,Electronic Check,1
    CUST-12408,66,108.8,0.34,0,107,Two-Year,Bank Transfer,0
    CUST-12409,47,95.47,0.13,3,13,Two-Year,Credit Card,0
    CUST-12410,3,97.29,0.19,0,104,One-Year,Credit Card,0
    CUST-12411,30,57.81,0.67,1,50,Month-to-Month,Electronic Check,1
    CUST-12412,21,54.64,0.13,2,45,Month-to-Month,Bank Transfer,1
    CUST-12413,28,119.13,0.2,4,4,Month-to-Month,Bank Transfer,1
    CUST-12414,62,53.39,0.38,5,90,Two-Year,Bank Transfer,1
    CUST-12415,33,78.01,0.06,4,63,One-Year,Credit Card,0
    CUST-12416,35,110.32,0.19,0,65,Month-to-Month,Bank Transfer,0
    CUST-12417,52,30.35,0.13,4,27,Month-to-Month,Electronic Check,1
    CUST-12418,34,97.29,0.86,1,87,Month-to-Month,Electronic Check,1
    CUST-12419,41,96.62,0.17,1,63,One-Year,Electronic Check,0
    CUST-12420,51,108.95,0.78,2,106,Month-to-Month,Electronic Check,1
    CUST-12421,47,68.09,0.1,4,102,Month-to-Month,Bank Transfer,1
    CUST-12422,58,78.37,0.78,1,11,Month-to-Month,Electronic Check,1
    CUST-12423,57,62.9,0.54,1,103,Month-to-Month,Credit Card,1
    CUST-12424,23,125.06,0.76,3,42,Month-to-Month,Credit Card,1
    CUST-12425,48,36.98,0.78,1,108,Month-to-Month,Credit Card,1
    CUST-12426,22,145.18,0.54,1,85,Two-Year,Bank Transfer,1
    CUST-12427,17,102.53,0.83,3,86,Month-to-Month,Bank Transfer,1
    CUST-12428,69,135.3,0.53,3,92,One-Year,Bank Transfer,1
    CUST-12429,11,75.41,0.64,2,38,Month-to-Month,Bank Transfer,1
    CUST-12430,15,63.2,0.37,2,70,One-Year,Electronic Check,1
    CUST-12431,35,137.09,0.82,0,89,Month-to-Month,Electronic Check,1
    CUST-12432,33,32.85,0.74,3,62,Month-to-Month,Electronic Check,1
    CUST-12433,16,35.22,0.15,5,4,Month-to-Month,Electronic Check,1
    CUST-12434,34,58.92,0.52,1,34,Month-to-Month,Electronic Check,1
    CUST-12435,66,144.77,0.81,2,26,Month-to-Month,Electronic Check,1
    CUST-12436,40,102.3,0.71,0,103,Month-to-Month,Credit Card,1
    CUST-12437,28,92.05,0.87,3,117,Month-to-Month,Bank Transfer,1
    CUST-12438,47,111.7,0.21,4,54,Month-to-Month,Bank Transfer,1
    CUST-12439,39,74.27,0.33,3,27,One-Year,Electronic Check,0
    CUST-12440,70,118.55,0.46,4,39,Two-Year,Credit Card,0
    CUST-12441,20,71.12,0.21,4,85,Month-to-Month,Electronic Check,1
    CUST-12442,1,127.43,0.35,2,21,Month-to-Month,Electronic Check,1
    CUST-12443,63,54.75,0.48,1,54,Month-to-Month,Electronic Check,1
    CUST-12444,67,56.08,0.17,3,56,Month-to-Month,Bank Transfer,0
    CUST-12445,4,87.91,0.23,3,93,Month-to-Month,Bank Transfer,1
    CUST-12446,58,76.0,0.11,0,98,Month-to-Month,Credit Card,0
    CUST-12447,25,104.26,0.64,2,63,Two-Year,Credit Card,1
    CUST-12448,47,67.36,0.33,2,91,One-Year,Electronic Check,1
    CUST-12449,38,49.97,0.2,2,42,Two-Year,Credit Card,0
    CUST-12450,15,81.08,0.46,2,110,Month-to-Month,Credit Card,1
    CUST-12451,63,92.92,0.06,3,26,Two-Year,Credit Card,0
    CUST-12452,21,38.54,0.83,3,69,Two-Year,Electronic Check,1
    CUST-12453,57,92.37,0.27,3,20,Two-Year,Electronic Check,0
    CUST-12454,53,61.5,0.8,3,72,Month-to-Month,Bank Transfer,1
    CUST-12455,46,71.02,0.45,1,116,One-Year,Electronic Check,1
    CUST-12456,14,56.31,0.77,4,82,One-Year,Bank Transfer,1
    CUST-12457,17,141.08,0.22,1,53,Month-to-Month,Credit Card,1
    CUST-12458,39,108.83,0.16,0,69,Month-to-Month,Credit Card,0
    CUST-12459,9,54.12,0.76,4,68,One-Year,Electronic Check,1
    CUST-12460,6,103.85,0.19,1,115,Two-Year,Bank Transfer,1
    CUST-12461,23,130.31,0.67,1,107,Two-Year,Credit Card,1
    CUST-12462,59,72.21,0.31,3,5,Two-Year,Credit Card,0
    CUST-12463,46,127.89,0.67,2,16,Month-to-Month,Credit Card,1
    CUST-12464,38,40.07,0.82,2,9,One-Year,Bank Transfer,1
    CUST-12465,14,126.96,0.88,1,25,Month-to-Month,Bank Transfer,1
    CUST-12466,62,90.24,0.32,0,57,Month-to-Month,Electronic Check,1
    CUST-12467,35,48.99,0.33,1,38,Two-Year,Electronic Check,0
    CUST-12468,19,72.93,0.88,2,8,Two-Year,Credit Card,1
    CUST-12469,30,148.44,0.78,1,65,One-Year,Credit Card,1
    CUST-12470,25,121.86,0.04,2,31,Two-Year,Electronic Check,0
    CUST-12471,40,94.76,0.52,1,33,Month-to-Month,Bank Transfer,1
    CUST-12472,14,34.97,0.16,3,55,Month-to-Month,Bank Transfer,1
    CUST-12473,26,74.32,0.89,0,69,Two-Year,Bank Transfer,1
    CUST-12474,22,54.2,0.13,2,82,Month-to-Month,Electronic Check,1
    CUST-12475,48,29.23,0.5,1,36,Month-to-Month,Bank Transfer,1
    CUST-12476,51,90.49,0.6,0,112,Month-to-Month,Electronic Check,1
    CUST-12477,3,135.59,0.84,2,84,Month-to-Month,Credit Card,1
    CUST-12478,42,107.83,0.76,2,118,Month-to-Month,Bank Transfer,1
    CUST-12479,19,52.46,0.22,2,24,Month-to-Month,Bank Transfer,1
    CUST-12480,28,94.57,0.52,2,61,Two-Year,Electronic Check,1
    CUST-12481,45,142.62,0.86,0,83,Two-Year,Bank Transfer,1
    CUST-12482,71,113.98,0.66,4,28,Month-to-Month,Bank Transfer,1
    CUST-12483,63,109.63,0.62,1,60,One-Year,Electronic Check,1
    CUST-12484,19,145.86,0.68,1,94,Month-to-Month,Electronic Check,1
    CUST-12485,47,123.85,0.29,3,103,One-Year,Bank Transfer,1
    CUST-12486,14,37.76,0.66,2,79,Month-to-Month,Credit Card,1
    CUST-12487,38,65.19,0.21,1,114,One-Year,Electronic Check,0
    CUST-12488,53,145.47,0.39,2,73,One-Year,Electronic Check,0
    CUST-12489,61,83.66,0.8,2,39,Month-to-Month,Electronic Check,1
    CUST-12490,36,34.51,0.02,2,31,Two-Year,Electronic Check,0
    CUST-12491,40,79.62,0.37,1,1,One-Year,Electronic Check,0
